frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,f4_x,f4_y
1081,3.485862,0.0005483914,3.4854379,-1.5008135,3.485185,1.5006365,3.4855752,-3.0008464,3.4851825,2.9993317
1082,3.4894066,0.0005502517,3.4889805,-1.5008147,3.4887269,1.5006387,3.4890974,-3.0008497,3.4887629,2.9993339
1083,3.49299,0.00055461004,3.492503,-1.5008171,3.492248,1.500639,3.4926429,-3.0008543,3.4923036,2.9993334
1084,3.4965274,0.00055572897,3.4960473,-1.5008229,3.495795,1.5006427,3.4962106,-3.000852,3.4958258,2.9993312
1085,3.500053,0.00055534736,3.4996257,-1.5008183,3.4993725,1.5006477,3.499751,-3.0008566,3.499374,2.999333
1086,3.5035958,0.0005517265,3.5031679,-1.5008242,3.5029128,1.5006492,3.5032723,-3.0008605,3.5029516,2.9993353
1087,3.5071661,0.0005588248,3.506688,-1.5008284,3.506437,1.5006499,3.5068212,-3.0008593,3.506497,2.9993358
1088,3.5107105,0.000556205,3.5102327,-1.5008329,3.509982,1.5006527,3.510388,-3.00086,3.5100148,2.9993343
1089,3.5142293,0.00055583124,3.5137913,-1.5008343,3.513562,1.5006582,3.5139322,-3.0008595,3.5135646,2.9993362
1090,3.517775,0.00055595377,3.5173347,-1.5008323,3.5171063,1.50066,3.5174541,-3.00086,3.51714,2.9993384
1091,3.5213366,0.00055858144,3.520856,-1.5008327,3.520625,1.5006611,3.5209973,-3.0008595,3.5206816,2.9993382
1092,3.524885,0.00056293065,3.5244014,-1.5008316,3.5241687,1.5006642,3.524589,-3.0008569,3.5242052,2.999336
1093,3.5284026,0.0005663626,3.527977,-1.5008296,3.5277514,1.5006701,3.5281303,-3.0008583,3.5277503,2.9993372
1094,3.5319486,0.0005705346,3.5315194,-1.5008309,3.5312934,1.5006722,3.5316515,-3.0008616,3.5313394,2.999338
1095,3.5355394,0.0005744478,3.5350428,-1.5008337,3.5348172,1.5006733,3.535199,-3.000862,3.5348792,2.9993415
1096,3.539079,0.0005755485,3.5385854,-1.5008396,3.538361,1.5006706,3.5387688,-3.0008593,3.5383995,2.999342
1097,3.5426025,0.0005754783,3.5421624,-1.5008351,3.541939,1.5006794,3.5423121,-3.0008602,3.5419457,2.999343
1098,3.5461478,0.00057203433,3.5457048,-1.5008409,3.545479,1.5006771,3.5458343,-3.0008624,3.5455265,2.9993443
1099,3.5497167,0.0005777602,3.5492215,-1.500845,3.5489995,1.5006769,3.5493786,-3.0008671,3.54907,2.999346
1100,3.5532598,0.0005758688,3.5527713,-1.5008432,3.5525448,1.5006759,3.5529568,-3.0008662,3.552588,2.9993443
1101,3.5567799,0.00057670084,3.5563345,-1.5008435,3.5561,1.5006765,3.5564997,-3.000868,3.5561347,2.999345
1102,3.560329,0.0005817055,3.559881,-1.5008426,3.559641,1.5006851,3.560022,-3.0008712,3.5597122,2.9993472
1103,3.563902,0.00058437005,3.5633988,-1.5008441,3.5631618,1.5006921,3.5635667,-3.0008717,3.563255,2.9993482
1104,3.5674455,0.00058708363,3.5669465,-1.5008429,3.566709,1.5006971,3.5671537,-3.0008688,3.5667744,2.999347
1105,3.5709677,0.00058886036,3.5705364,-1.5008414,3.5702696,1.5007008,3.5706956,-3.0008698,3.57032,2.9993474
1106,3.57451,0.0005906761,3.574077,-1.5008438,3.5738115,1.5007055,3.574217,-3.0008729,3.5739007,2.99935
1107,3.5780976,0.00059557415,3.5776005,-1.5008472,3.5773315,1.5007062,3.5777621,-3.000879,3.5774398,2.9993494
1108,3.5816374,0.0005957801,3.5811448,-1.5008528,3.5808787,1.5007105,3.5813346,-3.0008745,3.5809646,2.9993474
1109,3.5851629,0.00059531326,3.584715,-1.5008488,3.5844605,1.5007137,3.5848765,-3.0008802,3.5845056,2.999342
1110,3.5887082,0.0005971054,3.5882573,-1.5008545,3.5880032,1.5007181,3.588396,-3.000884,3.5880868,2.9993463
1111,3.5922775,0.0005995353,3.5917795,-1.5008582,3.5915241,1.5007211,3.5919414,-3.000888,3.591626,2.9993432
1112,3.595822,0.0006032827,3.595323,-1.5008628,3.595069,1.5007252,3.595502,-3.0008886,3.5951517,2.9993403
1113,3.5993426,0.00060560706,3.598885,-1.5008627,3.59865,1.5007299,3.599047,-3.000887,3.5986948,2.9993372
1114,3.6028883,0.00060862664,3.6024284,-1.5008627,3.6021907,1.5007323,3.6025674,-3.0008867,3.602265,2.999339
1115,3.6064813,0.00061346416,3.6059504,-1.5008631,3.6057117,1.5007328,3.6061141,-3.0008867,3.605807,2.9993389
1116,3.6100216,0.00061407627,3.6094954,-1.5008624,3.6092582,1.5007365,3.609697,-3.000887,3.6093311,2.9993374
1117,3.6135428,0.00061369035,3.6130717,-1.5008601,3.612836,1.5007423,3.613239,-3.0008857,3.6128733,2.9993327
1118,3.6170895,0.00061649916,3.6166139,-1.5008616,3.6163785,1.5007447,3.6167612,-3.0008864,3.6164577,2.9993384
1119,3.6206658,0.0006212195,3.6201367,-1.5008639,3.6199005,1.5007453,3.6203063,-3.0008864,3.6199994,2.9993336
1120,3.624208,0.0006222926,3.6236813,-1.5008664,3.6234457,1.5007428,3.6238952,-3.0008843,3.6235158,2.9993296
1121,3.6277323,0.0006228118,3.6272593,-1.5008636,3.6270156,1.5007474,3.627436,-3.000887,3.6270664,2.9993346
1122,3.631276,0.00062146963,3.6307986,-1.5008653,3.630556,1.5007472,3.6309593,-3.00089,3.6306233,2.9993362
1123,3.6348584,0.00062886195,3.634323,-1.5008686,3.6340797,1.5007483,3.6345036,-3.0008957,3.6341672,2.9993339
1124,3.6384003,0.0006266079,3.6378653,-1.5008749,3.6376247,1.5007516,3.6380615,-3.0008934,3.637686,2.9993308
1125,3.6419172,0.00062474073,3.6414368,-1.5008702,3.641195,1.5007558,3.6416063,-3.0008974,3.641235,2.9993346
1126,3.6454678,0.00063019054,3.6449797,-1.5008761,3.6447337,1.50076,3.6451275,-3.0009005,3.6448107,2.9993348
1127,3.649026,0.0006342306,3.6485,-1.5008799,3.6482542,1.5007613,3.648674,-3.0009031,3.6483545,2.9993374
1128,3.6525686,0.00063575484,3.652044,-1.500885,3.6518025,1.5007644,3.6522362,-3.0009038,3.6518724,2.9993362
1129,3.6560895,0.00063453335,3.6556013,-1.500885,3.6553783,1.5007699,3.655777,-3.0009024,3.6554203,2.999338
1130,3.6596363,0.0006328214,3.659144,-1.5008863,3.6589222,1.5007713,3.6592994,-3.0009038,3.6590092,2.9993417
1131,3.6632087,0.0006366324,3.662667,-1.5008875,3.6624424,1.5007728,3.6628444,-3.0009048,3.6625502,2.99934
1132,3.66675,0.00063789106,3.6662152,-1.5008909,3.6659877,1.500776,3.666404,-3.0009077,3.6660721,2.999338
1133,3.670272,0.0006373519,3.6697738,-1.5008897,3.6695642,1.5007817,3.6699502,-3.0009058,3.6696186,2.9993393
1134,3.673817,0.0006338465,3.6733143,-1.5008904,3.673108,1.5007834,3.6734695,-3.000903,3.6731899,2.9993408
1135,3.6773918,0.0006407297,3.6768386,-1.5008922,3.6766284,1.5007852,3.6770158,-3.000902,3.6767302,2.9993422
1136,3.6809354,0.0006378216,3.6803815,-1.500897,3.6801746,1.5007879,3.680592,-3.0009024,3.680253,2.9993424
1137,3.6844556,0.00063739845,3.6839495,-1.5008963,3.6837468,1.5007931,3.6841345,-3.0009,3.683801,2.9993446
1138,3.6880023,0.0006400129,3.687493,-1.5008978,3.6872873,1.5007948,3.687656,-3.0009003,3.6873848,2.9993453
1139,3.6915631,0.000641703,3.691015,-1.5008999,3.6908104,1.500796,3.6912005,-3.0009005,3.6909282,2.9993477
1140,3.6951082,0.0006460079,3.694559,-1.5009043,3.6943576,1.5007998,3.6947863,-3.000899,3.694446,2.999347
1141,3.6986282,0.0006476709,3.6981423,-1.5008998,3.6979322,1.500804,3.6983275,-3.0009015,3.6979952,2.9993489
1142,3.7021747,0.0006505548,3.7016838,-1.5009059,3.701477,1.5008079,3.7018526,-3.0009048,3.7015796,2.9993513
1143,3.7057571,0.0006556136,3.7052035,-1.5009102,3.7049985,1.5008107,3.7053962,-3.0009108,3.7051213,2.999351
1144,3.7093012,0.000655997,3.7087507,-1.5009098,3.7085414,1.5008153,3.708964,-3.000907,3.7086413,2.9993494
1145,3.7128215,0.0006561286,3.7123039,-1.5009114,3.7121272,1.5008186,3.712507,-3.0009134,3.7121878,2.9993505
1146,3.7163658,0.00065758615,3.7158525,-1.500909,3.7156682,1.5008235,3.7160244,-3.000918,3.7157664,2.9993515
1147,3.7199419,0.0006630226,3.7193682,-1.5009091,3.719188,1.5008259,3.7195745,-3.0009148,3.71931,2.9993548
1148,3.7234824,0.00066367566,3.722915,-1.5009087,3.7227354,1.5008296,3.723138,-3.000916,3.7228277,2.9993548
1149,3.7270072,0.0006639346,3.7265072,-1.5009066,3.7263136,1.5008347,3.726685,-3.0009146,3.726376,2.999357
1150,3.73055,0.0006619245,3.7300465,-1.5009094,3.729853,1.5008376,3.7302015,-3.0009155,3.7299645,2.9993606
1151,3.734127,0.00066931796,3.7335703,-1.5009129,3.7333744,1.5008388,3.7337482,-3.0009155,3.733506,2.9993594
1152,3.7376673,0.0006662254,3.737114,-1.5009187,3.7369223,1.500843,3.7373395,-3.0009136,3.7370274,2.999357
1153,3.7411873,0.0006651162,3.7406812,-1.5009153,3.7404897,1.500848,3.740881,-3.0009167,3.7405713,2.9993532
1154,3.7447355,0.0006694198,3.7442236,-1.500921,3.7440317,1.5008498,3.7444022,-3.0009208,3.7441387,2.9993584
1155,3.7482934,0.0006719021,3.747744,-1.5009251,3.7475557,1.5008508,3.7479486,-3.000921,3.747678,2.9993541
1156,3.751838,0.00067619275,3.7512887,-1.5009288,3.7510993,1.50085,3.7515235,-3.0009184,3.7512012,2.9993515
1157,3.7553563,0.00067816407,3.7548506,-1.5009292,3.75468,1.500857,3.7550666,-3.00092,3.7547462,2.9993544
1158,3.7589033,0.0006814211,3.7583964,-1.5009286,3.7582185,1.5008552,3.7585897,-3.0009232,3.7583146,2.9993553
1159,3.7624888,0.00068605976,3.7619152,-1.5009285,3.7617407,1.5008551,3.762134,-3.000929,3.7618566,2.9993584
1160,3.7660277,0.00068672316,3.7654612,-1.5009267,3.7652884,1.5008553,3.7657123,-3.0009243,3.7653778,2.9993591
1161,3.7695515,0.00068569364,3.7690508,-1.5009247,3.7688413,1.5008533,3.7692544,-3.0009305,3.7689195,2.9993598
1162,3.7730958,0.00068760937,3.7725918,-1.5009284,3.7723892,1.5008632,3.7727752,-3.0009353,3.7725096,2.9993632
1163,3.776677,0.00069284014,3.776117,-1.5009319,3.7759058,1.5008705,3.77632,-3.00094,3.7760503,2.9993632
1164,3.7802188,0.0006938899,3.7796607,-1.5009366,3.7794526,1.5008751,3.7798746,-3.0009427,3.7795734,2.9993613
1165,3.7837427,0.0006938327,3.7832317,-1.5009353,3.7830312,1.5008786,3.783419,-3.0009384,3.7831175,2.9993565
1166,3.7872868,0.00069093815,3.7867725,-1.5009369,3.7865748,1.5008845,3.7869396,-3.0009353,3.786689,2.9993625
1167,3.790866,0.00069765514,3.7902944,-1.5009404,3.7900934,1.5008867,3.790486,-3.0009348,3.7902308,2.9993572
1168,3.7944057,0.00069453457,3.7938442,-1.5009396,3.7936378,1.5008895,3.7940543,-3.000935,3.7937477,2.9993544
1169,3.797927,0.00069399003,3.797414,-1.5009402,3.7972293,1.5008937,3.7975998,-3.0009336,3.7972941,2.9993587
1170,3.801473,0.0006932169,3.8009584,-1.5009387,3.8007684,1.5008985,3.8011193,-3.0009346,3.8008657,2.9993596
1171,3.8050349,0.0006946113,3.8044784,-1.5009391,3.80429,1.5009003,3.804664,-3.000935,3.8044071,2.9993622
1172,3.8085809,0.0006999146,3.8080232,-1.5009389,3.807836,1.5009036,3.8082585,-3.000933,3.8079278,2.9993613
1173,3.8120985,0.0007045509,3.8116117,-1.500937,3.8114097,1.5009084,3.811802,-3.0009353,3.811476,2.9993632
1174,3.8156471,0.0007073794,3.8151505,-1.5009401,3.814952,1.5009125,3.8153214,-3.0009394,3.8150604,2.999366
1175,3.8192291,0.00070999697,3.8186734,-1.5009445,3.8184707,1.5009139,3.8188715,-3.0009387,3.8186,2.9993644
1176,3.8227725,0.00071362534,3.8222208,-1.5009439,3.8220172,1.5009181,3.8224385,-3.0009367,3.8221238,2.9993613
1177,3.8262937,0.00071651296,3.8257875,-1.5009444,3.8255966,1.5009238,3.8259828,-3.0009377,3.825671,2.9993632
1178,3.829837,0.0007195106,3.8293312,-1.5009428,3.8291385,1.5009271,3.829503,-3.00094,3.8292434,2.9993644
1179,3.8334267,0.0007240422,3.8328497,-1.5009441,3.8326578,1.500928,3.8330495,-3.0009398,3.8327868,2.9993672
1180,3.8369677,0.0007252925,3.8363936,-1.500945,3.8362074,1.5009328,3.836636,-3.0009372,3.8363059,2.9993663
1181,3.840489,0.00072458043,3.8399847,-1.5009425,3.839786,1.5009383,3.8401783,-3.0009396,3.8398547,2.9993691
1182,3.8440351,0.00072724087,3.8435242,-1.5009454,3.8433287,1.5009413,3.843701,-3.000943,3.8434281,2.9993725
1183,3.8476095,0.0007319544,3.847047,-1.5009494,3.8468487,1.5009428,3.8472455,-3.0009494,3.8469682,2.999372
1184,3.8511512,0.0007337807,3.8505926,-1.5009502,3.8503942,1.5009471,3.8508203,-3.000945,3.8504908,2.9993706
1185,3.8546717,0.0007338658,3.8541627,-1.5009478,3.8539746,1.5009528,3.8543618,-3.0009513,3.8540356,2.9993722
1186,3.8582175,0.0007368398,3.8577056,-1.5009496,3.857518,1.500954,3.8578784,-3.0009553,3.857628,2.9993744
1187,3.8618028,0.00074190495,3.861228,-1.5009522,3.8610373,1.5009542,3.8614275,-3.0009525,3.86117,2.9993763
1188,3.8653429,0.0007421553,3.864773,-1.5009522,3.8645833,1.5009577,3.8649848,-3.000954,3.8646908,2.9993756
1189,3.8688674,0.0007421502,3.8683593,-1.5009501,3.8681617,1.5009621,3.868531,-3.000952,3.8682394,2.9993777
1190,3.872411,0.00073978293,3.8719013,-1.5009531,3.8717034,1.5009667,3.8720484,-3.0009527,3.8718207,2.9993784
1191,3.8759856,0.0007470833,3.8754256,-1.5009565,3.8752227,1.5009687,3.875593,-3.000953,3.8753622,2.9993808
1192,3.8795269,0.00074448163,3.8789692,-1.5009618,3.8787715,1.5009732,3.8791862,-3.0009506,3.8788834,2.9993813
1193,3.8830473,0.0007436322,3.8825436,-1.5009576,3.8823566,1.5009788,3.8827274,-3.000954,3.882429,2.9993825
1194,3.8865955,0.0007484484,3.8860838,-1.5009634,3.8858967,1.5009804,3.8862479,-3.0009575,3.8860173,2.9993858
1195,3.8901498,0.0007521624,3.8896062,-1.5009671,3.8894186,1.5009812,3.8897943,-3.0009573,3.889556,2.9993834
1196,3.893697,0.0007543312,3.8931513,-1.5009716,3.8929653,1.5009791,3.8933642,-3.0009553,3.89308,2.9993804
1197,3.8972132,0.00075389794,3.8967037,-1.5009732,3.896528,1.5009844,3.8969085,-3.0009575,3.8966246,2.9993756
1198,3.9007611,0.00075648184,3.9002492,-1.5009699,3.9000702,1.5009849,3.9004307,-3.0009604,3.90018,2.9993773
1199,3.9043484,0.0007614895,3.903769,-1.5009693,3.9035938,1.5009866,3.9039752,-3.0009613,3.9037225,2.9993784
1200,3.9078894,0.00076328,3.907315,-1.5009695,3.90714,1.5009916,3.9075603,-3.000959,3.9072433,2.9993806
1201,3.9114122,0.0007629926,3.9108863,-1.50097,3.9107056,1.5009948,3.9111023,-3.00096,3.9107873,2.999383
1202,3.9149578,0.0007655194,3.9144316,-1.5009681,3.9142485,1.501001,3.9146233,-3.000963,3.9143598,2.999386
1203,3.9185317,0.0007703047,3.91795,-1.5009688,3.9177678,1.5010045,3.9181697,-3.0009625,3.917903,2.999387
1204,3.9220738,0.0007724421,3.9214966,-1.500968,3.9213145,1.501008,3.9217477,-3.0009606,3.9214213,2.9993856
1205,3.9255943,0.00077270094,3.9250848,-1.5009662,3.9249022,1.5010139,3.9252899,-3.0009623,3.924971,2.9993875
1206,3.9291399,0.0007757949,3.9286249,-1.5009693,3.9284415,1.501015,3.9288137,-3.000965,3.9285355,2.9993896
1207,3.9327226,0.000780546,3.93215,-1.500973,3.9319658,1.5010145,3.932357,-3.0009706,3.932076,2.9993908
1208,3.936262,0.000781954,3.9356942,-1.5009785,3.9355133,1.5010188,3.9359357,-3.0009658,3.9355974,2.9993904
1209,3.9397857,0.000781862,3.939263,-1.500975,3.9390848,1.5010226,3.939478,-3.0009718,3.9391441,2.9993927
1210,3.9433308,0.0007784392,3.9428043,-1.5009806,3.9426277,1.5010277,3.942999,-3.0009763,3.9427142,2.9993954
1211,3.946902,0.0007841777,3.9463258,-1.5009848,3.9461467,1.5010308,3.946543,-3.0009813,3.9462583,2.9993951
1212,3.9504445,0.0007824028,3.9498694,-1.5009894,3.9496937,1.5010353,3.9501023,-3.0009818,3.9497776,2.9993932
1213,3.9539645,0.0007826786,3.9534304,-1.5009879,3.9532802,1.5010413,3.9536443,-3.0009825,3.9533262,2.9993951
1214,3.9575133,0.00078816054,3.9569755,-1.50099,3.9568217,1.5010436,3.957168,-3.0009837,3.956901,2.9993966
1215,3.9610817,0.00079123134,3.960498,-1.5009922,3.960347,1.5010452,3.9607134,-3.0009844,3.9604452,2.9993992
1216,3.964625,0.0007945157,3.9640431,-1.500994,3.963892,1.5010448,3.9642844,-3.000982,3.963965,2.9993994
1217,3.9681463,0.00079664227,3.967615,-1.5009913,3.9674683,1.5010526,3.9678273,-3.0009837,3.9675105,2.9994009
1218,3.9716892,0.0007992985,3.9711587,-1.5009949,3.9710078,1.5010506,3.9713488,-3.0009866,3.9710944,2.9994023
1219,3.9752781,0.0008039304,3.974679,-1.5009991,3.9745305,1.5010504,3.9748945,-3.0009863,3.9746346,2.9994042
1220,3.978817,0.00080519187,3.978225,-1.5009991,3.9780762,1.5010508,3.9784818,-3.0009842,3.9781508,2.9994035
1221,3.9823427,0.0008052718,3.9817994,-1.5009961,3.9816341,1.5010531,3.982024,-3.0009875,3.9816918,2.9994044
1222,3.985887,0.00080226787,3.985342,-1.5009986,3.98518,1.5010597,3.9855454,-3.0009909,3.9852898,2.9994087
1223,3.9894574,0.0008091785,3.9888647,-1.5010018,3.9886982,1.5010655,3.9890912,-3.000991,3.9888256,2.9994066
1224,3.9930015,0.00080662314,3.9924097,-1.5010024,3.992244,1.5010701,3.992673,-3.0009887,3.9923537,2.9994037
1225,3.9965148,0.00080537476,3.9959955,-1.5010004,3.9958234,1.5010741,3.996214,-3.0009906,3.9959,2.999401
1226,4.000066,0.00080934155,3.9995353,-1.5010022,3.999366,1.5010806,3.9997385,-3.0009933,3.9994576,2.9993982
1227,4.0036287,0.00081271084,4.0030575,-1.5010052,4.0028863,1.5010835,4.0032816,-3.0009992,4.003003,2.999406
1228,4.007175,0.0008160667,4.006602,-1.501005,4.0064306,1.5010871,4.0068555,-3.0009947,4.006521,2.9994113
1229,4.0106926,0.00081756536,4.0101833,-1.5010029,4.0100074,1.5010908,4.010398,-3.0010004,4.0100675,2.9994137
1230,4.014238,0.0008210635,4.013725,-1.501004,4.013548,1.5010941,4.0139155,-3.001005,4.01365,2.9994156
1231,4.0178313,0.0008261774,4.017246,-1.5010068,4.0170727,1.5010959,4.0174637,-3.0010033,4.0171924,2.9994185
1232,4.0213723,0.00082660315,4.0207925,-1.5010061,4.0206146,1.5010947,4.0210195,-3.001004,4.0207148,2.9994202
1233,4.024895,0.00082579115,4.0243745,-1.5010043,4.0241885,1.5010995,4.0245657,-3.0010016,4.0242596,2.999422
1234,4.0284405,0.0008231537,4.0279155,-1.5010058,4.02773,1.5011023,4.0280833,-3.0010023,4.0278425,2.9994247
1235,4.0320053,0.0008292697,4.0314374,-1.5010084,4.031251,1.5011036,4.031629,-3.001002,4.0313845,2.9994245
1236,4.035549,0.00082664425,4.0349827,-1.5010083,4.0347958,1.5011017,4.0352206,-3.0010004,4.0349045,2.9994235
1237,4.03907,0.00082468905,4.0385633,-1.501006,4.0383663,1.5011098,4.03876,-3.0010033,4.0384517,2.9994261
1238,4.042618,0.0008296898,4.0421057,-1.5010077,4.041907,1.5011088,4.042284,-3.0010066,4.042027,2.9994278
1239,4.046181,0.00083178876,4.045627,-1.5010108,4.0454283,1.5011086,4.0458283,-3.001012,4.0455704,2.9994314
1240,4.049727,0.0008372045,4.049174,-1.5010102,4.0489774,1.5011157,4.0493956,-3.001009,4.04909,2.9994323
1241,4.0532446,0.0008399717,4.052758,-1.5010077,4.0525413,1.5011214,4.0529385,-3.0010142,4.0526376,2.9994345
1242,4.0567923,0.0008431203,4.0563016,-1.5010102,4.056086,1.5011212,4.056454,-3.0010188,4.0562205,2.9994378
1243,4.06038,0.0008476555,4.0598254,-1.5010132,4.0596023,1.5011194,4.0600057,-3.0010164,4.059761,2.9994388
1244,4.0639195,0.0008479601,4.0633717,-1.5010158,4.0631504,1.5011247,4.063565,-3.0010176,4.063283,2.9994383
1245,4.067445,0.00084703666,4.0669446,-1.5010161,4.066734,1.5011296,4.0671124,-3.0010154,4.0668273,2.9994342
1246,4.0709906,0.0008447302,4.0704837,-1.5010147,4.0702767,1.5011327,4.0706286,-3.001016,4.070393,2.9994395
1247,4.074559,0.00084950327,4.074007,-1.5010158,4.0737963,1.5011346,4.0741744,-3.0010164,4.0739336,2.9994347
1248,4.0781,0.0008486209,4.0775514,-1.501018,4.07734,1.5011383,4.0777674,-3.001014,4.0774527,2.9994328
1249,4.0816255,0.0008473956,4.0811152,-1.5010188,4.080916,1.5011435,4.081308,-3.0010166,4.0809984,2.9994307
1250,4.085169,0.0008453689,4.0846615,-1.5010191,4.0844564,1.5011467,4.0848317,-3.00102,4.0845485,2.9994304
1251,4.088742,0.0008488526,4.0881786,-1.5010216,4.0879784,1.5011479,4.088376,-3.0010252,4.088097,2.9994354
1252,4.0922904,0.0008497657,4.091727,-1.501022,4.091525,1.501146,4.0919447,-3.001021,4.0916157,2.999437
1253,4.095808,0.0008486661,4.095307,-1.5010195,4.0950894,1.5011499,4.095489,-3.0010264,4.0951643,2.9994388
1254,4.0993533,0.0008509908,4.09885,-1.5010222,4.098633,1.5011536,4.0990043,-3.0010307,4.0987277,2.9994402
1255,4.102946,0.0008564347,4.1023717,-1.5010253,4.1021533,1.5011563,4.102553,-3.0010297,4.1022716,2.9994438
1256,4.106485,0.0008556762,4.105916,-1.5010266,4.1057,1.5011613,4.1061187,-3.00103,4.10579,2.9994442
1257,4.110009,0.0008542832,4.1094947,-1.5010244,4.109277,1.5011669,4.1096644,-3.001029,4.1093373,2.9994462
1258,4.1135545,0.0008571757,4.1130347,-1.501027,4.11282,1.5011683,4.1131835,-3.0010297,4.1129246,2.999448
1259,4.1171236,0.00085991214,4.116558,-1.5010302,4.1163387,1.5011688,4.116729,-3.0010295,4.1164656,2.9994519
1260,4.1206675,0.00086413,4.120104,-1.5010308,4.119885,1.5011723,4.1203165,-3.0010273,4.1199875,2.999453
1261,4.124184,0.00086547586,4.1236734,-1.5010312,4.1234584,1.5011762,4.1238565,-3.00103,4.123531,2.9994543
1262,4.1277337,0.0008692334,4.1272206,-1.5010295,4.1270022,1.5011797,4.127379,-3.0010335,4.12711,2.9994552
1263,4.1313224,0.00087402767,4.1307364,-1.5010308,4.1305237,1.5011818,4.130924,-3.0010347,4.1306486,2.9994562
1264,4.1348624,0.00087375654,4.1342854,-1.50103,4.1340685,1.5011871,4.134498,-3.001032,4.1341696,2.9994535
1265,4.1383853,0.00087294064,4.137877,-1.501028,4.1376557,1.501192,4.1380405,-3.0010343,4.137711,2.999452
1266,4.1419325,0.00087518373,4.141417,-1.5010303,4.141198,1.5011955,4.141563,-3.0010378,4.1413045,2.999454
1267,4.1455045,0.000878198,4.144942,-1.5010334,4.14472,1.5011966,4.145108,-3.0010388,4.1448436,2.999452
1268,4.1490445,0.00088074437,4.148486,-1.5010388,4.148265,1.5011947,4.1486897,-3.0010371,4.1483665,2.9994493
1269,4.152567,0.00088094483,4.1520543,-1.5010353,4.151833,1.5011995,4.1522326,-3.0010393,4.151914,2.9994535
1270,4.1561136,0.0008834374,4.155598,-1.5010401,4.1553764,1.5012023,4.1557536,-3.0010426,4.1554728,2.999455
1271,4.15969,0.00088789803,4.159114,-1.5010445,4.158898,1.5012033,4.1593,-3.0010428,4.159014,2.9994593
1272,4.1632314,0.00088927237,4.1626625,-1.5010438,4.1624446,1.5012045,4.16288,-3.0010405,4.1625323,2.9994605
1273,4.1667542,0.0008897682,4.166228,-1.5010438,4.1660175,1.5012108,4.166422,-3.0010421,4.1660776,2.9994617
1274,4.1702995,0.00088847603,4.1697745,-1.5010422,4.169561,1.5012119,4.169943,-3.0010448,4.1696715,2.9994643
1275,4.1738772,0.00089233025,4.173291,-1.5010426,4.1730833,1.5012125,4.173489,-3.0010443,4.1732097,2.999464
1276,4.177421,0.00089291227,4.1768374,-1.5010424,4.176631,1.5012162,4.1770735,-3.0010421,4.176733,2.9994621
1277,4.1809387,0.0008919326,4.180429,-1.5010393,4.180198,1.5012192,4.1806154,-3.0010436,4.180279,2.9994633
1278,4.184487,0.00089596293,4.183972,-1.5010421,4.183744,1.501224,4.1841383,-3.001047,4.183856,2.9994664
1279,4.1880655,0.00090052176,4.1874924,-1.5010457,4.187262,1.5012267,4.1876836,-3.0010467,4.1873975,2.9994686
1280,4.1916084,0.0009014663,4.191038,-1.5010506,4.1908097,1.5012312,4.191264,-3.0010443,4.1909175,2.9994671
1281,4.195131,0.0009011486,4.1945996,-1.50105,4.194402,1.501235,4.1948056,-3.001046,4.194465,2.99947
1282,4.1986766,0.0009032727,4.1981425,-1.5010507,4.1979427,1.5012411,4.198329,-3.0010486,4.1980443,2.9994724
1283,4.2022614,0.000908508,4.201666,-1.5010512,4.2014647,1.5012441,4.2018723,-3.0010543,4.2015862,2.9994724
1284,4.2058043,0.00091057795,4.2052116,-1.5010526,4.20501,1.5012476,4.205451,-3.001049,4.205109,2.9994707
1285,4.209326,0.00091092143,4.2087846,-1.5010508,4.208587,1.5012522,4.208993,-3.0010545,4.2086515,2.9994655
1286,4.212871,0.0009141839,4.212325,-1.5010524,4.2121286,1.5012547,4.2125115,-3.001059,4.2122207,2.9994714
1287,4.21645,0.00091894285,4.2158504,-1.5010555,4.2156525,1.5012561,4.2160606,-3.0010571,4.2157593,2.9994678
1288,4.219992,0.0009211665,4.219393,-1.5010618,4.219198,1.5012565,4.219615,-3.001058,4.2192826,2.999466
1289,4.223515,0.00092157314,4.2229667,-1.5010573,4.2227726,1.501263,4.223162,-3.0010562,4.222829,2.999468
1290,4.2270575,0.0009187774,4.22651,-1.5010626,4.2263117,1.501263,4.2266793,-3.0010567,4.2263985,2.9994678
1291,4.230631,0.00092417625,4.2300277,-1.5010664,4.229832,1.5012623,4.2302256,-3.0010564,4.229942,2.9994724
1292,4.234174,0.000923881,4.2335744,-1.5010693,4.2333813,1.5012665,4.23382,-3.0010545,4.233462,2.9994724
1293,4.2376904,0.00092262524,4.2371335,-1.5010726,4.23694,1.5012709,4.237361,-3.0010574,4.2370076,2.9994743
1294,4.2412405,0.00092672603,4.2406807,-1.501065,4.2404838,1.5012751,4.2408857,-3.0010612,4.2405972,2.9994776
1295,4.244814,0.0009312983,4.244195,-1.5010607,4.244006,1.5012773,4.2444305,-3.0010664,4.244138,2.9994764
1296,4.2483563,0.00093236694,4.247745,-1.5010598,4.247552,1.5012821,4.2479963,-3.0010643,4.2476625,2.9994745
1297,4.251878,0.00093168655,4.2513103,-1.5010606,4.2511296,1.5012865,4.25154,-3.0010679,4.2512097,2.9994767
1298,4.255423,0.0009347127,4.2548566,-1.5010577,4.2546725,1.5012902,4.2550583,-3.0010707,4.2547817,2.9994774
