frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y
1393,4.547845,-0.0011747212,4.546361,-1.5005753,4.547423,1.4993576
1394,4.5513883,-0.0011798157,4.5499063,-1.5005813,4.550945,1.4993551
1395,4.5549335,-0.0011744865,4.553488,-1.5005813,4.554489,1.4993511
1396,4.5584526,-0.0011726792,4.557026,-1.5005832,4.558053,1.4993544
1397,4.562,-0.0011694577,4.56055,-1.5005832,4.5615954,1.499352
1398,4.5655465,-0.0011677967,4.564094,-1.5005839,4.565118,1.4993495
1399,4.56909,-0.0011718235,4.5676556,-1.5005817,4.568663,1.4993459
1400,4.5726123,-0.0011764995,4.571199,-1.5005811,4.5722146,1.4993455
1401,4.576161,-0.0011836065,4.574721,-1.5005842,4.5757604,1.4993507
1402,4.5796947,-0.0011894628,4.5782695,-1.5005895,4.579281,1.499354
1403,4.583236,-0.0011861715,4.581813,-1.500592,4.582832,1.4993565
1404,4.586758,-0.0011860076,4.585357,-1.5005879,4.586379,1.4993577
1405,4.590306,-0.0011873596,4.5888815,-1.5005845,4.589923,1.4993609
1406,4.5938687,-0.0011875379,4.592425,-1.5005802,4.5934424,1.4993582
1407,4.597411,-0.0011880823,4.5959826,-1.5005815,4.5969934,1.4993588
1408,4.6009336,-0.0011911575,4.599528,-1.5005777,4.600539,1.4993613
1409,4.6044807,-0.0011969537,4.6030483,-1.5005776,4.6040826,1.4993625
1410,4.6080403,-0.0011978584,4.606595,-1.5005746,4.607609,1.4993639
1411,4.6115813,-0.001200544,4.610166,-1.5005754,4.611151,1.4993651
1412,4.6151056,-0.0012042266,4.613709,-1.500573,4.6147175,1.4993674
1413,4.618654,-0.0012101599,4.6172304,-1.5005736,4.6182566,1.4993678
1414,4.6221967,-0.0012147108,4.6207743,-1.5005748,4.6217794,1.4993656
1415,4.625742,-0.0012091715,4.624353,-1.5005751,4.625326,1.4993638
1416,4.629263,-0.0012063055,4.6278934,-1.5005776,4.62889,1.4993615
1417,4.6328087,-0.0012033619,4.6314163,-1.5005814,4.6324334,1.4993697
1418,4.636363,-0.0012056094,4.6349616,-1.5005882,4.635949,1.4993736
1419,4.639909,-0.0012030276,4.6385217,-1.5005859,4.6394987,1.4993755
1420,4.6434298,-0.0012028024,4.642062,-1.5005907,4.6430583,1.4993757
1421,4.6469765,-0.0011988486,4.645586,-1.5005939,4.6465993,1.4993804
1422,4.650533,-0.0012000473,4.649132,-1.5005994,4.650119,1.4993799
1423,4.6540775,-0.0011980829,4.6526694,-1.5006028,4.653668,1.4993796
1424,4.6575994,-0.0011982258,4.656211,-1.5005969,4.657225,1.4993794
1425,4.661146,-0.0011976182,4.6597323,-1.5005941,4.660768,1.4993819
1426,4.664697,-0.0011980945,4.6632786,-1.5005904,4.6642895,1.4993839
1427,4.6682415,-0.0011965458,4.666824,-1.5005907,4.6678367,1.499386
1428,4.6717644,-0.001198013,4.6703706,-1.5005841,4.671402,1.4993883
1429,4.675314,-0.0011993467,4.6738906,-1.5005809,4.6749425,1.4993896
1430,4.6788588,-0.0012000764,4.677437,-1.5005763,4.6784663,1.4993883
1431,4.682405,-0.0011993246,4.6809864,-1.5005729,4.68201,1.4993854
1432,4.6859274,-0.0012001978,4.684531,-1.5005772,4.685566,1.4993839
1433,4.6894717,-0.0012019563,4.6880536,-1.5005811,4.689113,1.4993898
1434,4.693024,-0.0012023117,4.691601,-1.5005885,4.692633,1.4993923
1435,4.6965675,-0.0012009986,4.6951294,-1.5005908,4.6961827,1.4993939
1436,4.7000895,-0.0012027983,4.6986713,-1.5005907,4.6997385,1.4993964
1437,4.703636,-0.0012038709,4.7021923,-1.5005945,4.7032843,1.4993982
1438,4.707178,-0.0012050186,4.705735,-1.500595,4.706807,1.499399
1439,4.7107215,-0.0012052595,4.709328,-1.5005933,4.7103534,1.4993988
1440,4.714245,-0.001207183,4.712866,-1.5005972,4.713899,1.4994007
1441,4.717791,-0.0012114976,4.7163916,-1.5006021,4.7174425,1.4994041
1442,4.7213435,-0.001213839,4.7199388,-1.5006089,4.720963,1.4994029
1443,4.7248855,-0.001213512,4.7234898,-1.500611,4.724512,1.4994042
1444,4.7284083,-0.0012174718,4.727036,-1.5006063,4.728062,1.4994066
1445,4.731957,-0.001220794,4.730555,-1.5006046,4.731604,1.4994098
1446,4.735494,-0.001222608,4.7341056,-1.5006034,4.7351274,1.4994092
1447,4.7390323,-0.0012256375,4.7376533,-1.5006036,4.7386746,1.4994069
1448,4.742557,-0.0012312722,4.7411947,-1.5006008,4.7422237,1.4994086
1449,4.7461023,-0.0012385153,4.7447176,-1.5006014,4.745766,1.4994099
1450,4.7496576,-0.0012414082,4.7482634,-1.5006025,4.7492876,1.4994091
1451,4.7532034,-0.0012392465,4.7518024,-1.5006031,4.752836,1.4994062
1452,4.7567234,-0.00124093,4.755344,-1.5006026,4.7563825,1.4994051
1453,4.7602725,-0.0012431979,4.758866,-1.5006063,4.7599254,1.4994115
1454,4.763817,-0.0012445715,4.7624125,-1.5006127,4.763444,1.4994161
1455,4.7673616,-0.001241962,4.7659535,-1.5006158,4.766991,1.4994224
1456,4.770887,-0.00124059,4.769498,-1.5006111,4.7705374,1.4994239
1457,4.77443,-0.0012381652,4.7730203,-1.5006104,4.7740817,1.4994297
1458,4.7779903,-0.0012406424,4.776568,-1.5006062,4.777603,1.4994329
1459,4.7815332,-0.0012396444,4.7801094,-1.5006058,4.781151,1.499438
1460,4.7850547,-0.0012406856,4.7836566,-1.5006026,4.7847033,1.4994392
1461,4.7885995,-0.0012400467,4.7871776,-1.5006026,4.7882485,1.4994465
1462,4.7921634,-0.0012409085,4.7907224,-1.5006006,4.7917666,1.499449
1463,4.795706,-0.0012417715,4.7942815,-1.5006022,4.795318,1.4994496
1464,4.799227,-0.0012454301,4.7978263,-1.5006003,4.798869,1.49945
1465,4.8027763,-0.0012508362,4.8013473,-1.5006009,4.8024154,1.4994539
1466,4.8063183,-0.0012540859,4.804893,-1.500603,4.8059387,1.4994543
1467,4.8098593,-0.0012529861,4.808451,-1.5006027,4.8094835,1.4994539
1468,4.813381,-0.0012548978,4.811993,-1.500601,4.8130445,1.499455
1469,4.816929,-0.0012566717,4.815516,-1.5006031,4.816588,1.4994591
1470,4.8205004,-0.0012566322,4.819065,-1.500603,4.82011,1.4994589
1471,4.824043,-0.0012570164,4.822603,-1.5006025,4.8236566,1.4994582
1472,4.827564,-0.0012612706,4.8261437,-1.5006043,4.827214,1.4994596
1473,4.831108,-0.0012685439,4.8296657,-1.5006092,4.8307595,1.4994638
1474,4.8346715,-0.0012704487,4.833213,-1.5006169,4.834281,1.499464
1475,4.838215,-0.0012700012,4.8367624,-1.5006175,4.8378286,1.499464
1476,4.8417344,-0.0012733117,4.840305,-1.5006149,4.8413706,1.4994642
1477,4.845283,-0.0012784959,4.8438277,-1.5006138,4.844915,1.4994702
1478,4.8488345,-0.0012824102,4.8473763,-1.5006148,4.848439,1.4994746
1479,4.8523808,-0.0012797113,4.850916,-1.5006144,4.8519845,1.4994811
1480,4.855901,-0.0012799571,4.854457,-1.5006131,4.8555408,1.4994814
1481,4.8594494,-0.0012778623,4.857977,-1.5006163,4.859088,1.4994873
1482,4.862994,-0.0012775846,4.861526,-1.5006198,4.862609,1.4994901
1483,4.866541,-0.0012791764,4.8650546,-1.500624,4.866156,1.4994948
1484,4.87006,-0.0012826363,4.8686147,-1.5006188,4.869717,1.499496
1485,4.8736115,-0.0012880629,4.8721366,-1.5006202,4.8732605,1.4994997
1486,4.877159,-0.0012942203,4.8756676,-1.5006202,4.8767834,1.4994998
1487,4.8807063,-0.001289015,4.8792133,-1.5006229,4.8803267,1.4994998
1488,4.8842235,-0.0012885586,4.882748,-1.5006223,4.883896,1.4995004
1489,4.887772,-0.0012889906,4.88631,-1.5006225,4.887436,1.4995046
1490,4.8913245,-0.0012907622,4.889833,-1.5006229,4.8909583,1.4995054
1491,4.894866,-0.001289844,4.8933663,-1.5006224,4.8945036,1.4995049
1492,4.898387,-0.0012934522,4.8969088,-1.5006237,4.898077,1.4995056
1493,4.901935,-0.0012942515,4.900442,-1.500622,4.901621,1.4995066
